time,value
0.08228571428571428,15.768397938121447
0.10971428571428572,16.742423912147423
0.13714285714285715,17.39177456149807
0.16457142857142856,19.015151184874696
0.192,19.664501834225344
0.21942857142857145,19.664501834225344
0.24685714285714283,19.664501834225344
0.3017142857142857,20.313852483575996
0.3291428571428571,20.313852483575996
0.35657142857142854,20.638527808251318
0.4114285714285715,21.28787845760197
0.46628571428571425,21.612553782277296
0.49371428571428566,21.937229106952618
0.5211428571428571,21.937229106952618
0.5485714285714286,21.937229106952618
0.6308571428571429,22.261904431627944
0.6857142857142857,22.58657975630327
0.7131428571428571,22.58657975630327
0.7405714285714285,22.91125508097859
0.7954285714285714,22.58657975630327
0.8777142857142858,21.937229106952618
1.014857142857143,21.28787845760197
1.1794285714285713,20.963203132926644
1.3714285714285714,20.313852483575996
1.398857142857143,19.98917715890067
1.4262857142857142,19.664501834225344
1.481142857142857,19.339826509550022
1.536,19.015151184874696
1.5908571428571427,18.365800535524045
1.645714285714286,18.041125210848723
1.673142857142857,17.39177456149807
1.7279999999999998,16.742423912147423
1.7554285714285716,16.742423912147423
1.782857142857143,16.417748587472097
1.8377142857142856,16.09307326279677
1.8925714285714288,16.09307326279677
1.9474285714285715,15.768397938121447
2.0022857142857147,15.768397938121447
2.029714285714286,15.768397938121447
2.057142857142857,15.768397938121447
2.112,15.768397938121447
2.166857142857143,15.768397938121447
2.2217142857142855,15.768397938121447
2.2765714285714287,15.768397938121447
2.3314285714285714,15.768397938121447
2.386285714285714,15.768397938121447
2.4685714285714284,16.09307326279677
2.496,16.09307326279677
2.5508571428571427,16.09307326279677
2.605714285714286,16.417748587472097
2.6605714285714286,16.742423912147423
2.7154285714285713,16.742423912147423
2.742857142857143,17.06709923682275
2.797714285714286,17.39177456149807
2.8525714285714283,18.041125210848723
2.934857142857143,18.041125210848723
3.0171428571428573,18.365800535524045
3.072,19.015151184874696
3.126857142857143,19.339826509550022
3.154285714285714,19.339826509550022
3.209142857142857,19.664501834225344
3.291428571428572,19.98917715890067
3.4011428571428572,20.963203132926644
3.4285714285714284,21.28787845760197
3.4559999999999995,21.28787845760197
3.510857142857143,21.612553782277296
3.5382857142857143,21.937229106952618
3.5931428571428574,21.937229106952618
3.6205714285714286,22.261904431627944
3.6754285714285713,22.58657975630327
3.702857142857143,22.58657975630327
3.757714285714286,22.91125508097859
3.8674285714285714,23.235930405653914
4.004571428571429,23.235930405653914
4.086857142857143,23.235930405653914
4.114285714285714,23.235930405653914
4.169142857142857,23.235930405653914
4.251428571428571,23.235930405653914
4.361142857142857,23.235930405653914
4.470857142857143,23.235930405653914
4.553142857142857,22.91125508097859
4.6080000000000005,21.937229106952618
4.662857142857143,21.28787845760197
4.717714285714285,21.28787845760197
4.772571428571428,20.963203132926644
4.854857142857143,20.638527808251318
4.937142857142857,20.313852483575996
5.019428571428572,19.98917715890067
5.101714285714285,19.339826509550022
5.266285714285714,18.365800535524045
5.348571428571429,18.041125210848723
5.430857142857143,17.39177456149807
5.5131428571428565,17.39177456149807
5.595428571428572,17.06709923682275
5.622857142857143,17.06709923682275
5.650285714285714,17.06709923682275
5.705142857142857,16.742423912147423
5.732571428571428,16.742423912147423
5.76,16.742423912147423
5.787428571428571,16.742423912147423
5.814857142857143,16.742423912147423
5.8422857142857145,16.742423912147423
5.869714285714286,16.742423912147423
5.952,16.742423912147423
5.9794285714285715,16.742423912147423
6.061714285714285,16.742423912147423
6.089142857142857,16.742423912147423
6.116571428571428,16.742423912147423
6.144,16.742423912147423
6.198857142857143,16.742423912147423
6.226285714285715,16.742423912147423
6.308571428571428,16.742423912147423
6.363428571428571,16.742423912147423
6.5280000000000005,17.06709923682275
6.610285714285714,17.39177456149807
6.747428571428571,17.39177456149807
6.829714285714286,17.716449886173397
6.857142857142857,17.716449886173397
6.994285714285715,18.365800535524045
7.131428571428572,19.339826509550022
7.241142857142857,19.98917715890067
7.3508571428571425,20.638527808251318
7.460571428571428,21.28787845760197
7.542857142857143,21.612553782277296
7.570285714285715,21.937229106952618
7.597714285714286,21.937229106952618
7.6251428571428574,22.261904431627944
7.70742857142857,22.261904431627944
7.817142857142858,22.58657975630327
7.872,22.91125508097859
7.926857142857143,23.235930405653914
7.981714285714286,23.235930405653914
8.009142857142859,23.235930405653914
8.036571428571428,23.56060573032924
